imgPlaqueName,plateNumber,nation,departement
20001143bd.png,AN817XM,F,91
20005d7bc6.png,VL608CS,F,974
20005862a0.png,GH555QH,F,52
2000b9ec53.png,CK022KX,F,71
20003167e2.png,PY976JF,F,87
20009e17b1.png,EO007BH,F,62
200013cd37.png,BR570FL,F,21
20009a5985.png,ER219ER,F,89
2000d366bc.png,NF961CQ,F,65
20008cd6d9.png,OH842UY,F,05
2000a5c061.png,RW868IV,F,88
200096f5d1.png,ZG827LO,F,987
2000138ba4.png,DM137UW,F,88
2000d20b75.png,BA814CS,F,45
2000375cbb.png,KN059CM,F,95
20004749c2.png,DK209KP,F,24
2000b7cba0.png,BW326WN,F,71
200063fc5b.png,RS629SB,F,11
2000ef0812.png,SF636GW,F,91
2000bcc5f6.png,VH415HO,F,31
2000f05df3.png,RU104AM,F,06
2000546dd8.png,SB264TV,F,71
200067d8ba.png,HQ083GH,F,22
20009db58c.png,PD372UT,F,01
200010f8f1.png,CE723RJ,F,94
2000b7fea0.png,BA446SO,F,56
2000e4d847.png,JF727SC,F,04
200064a488.png,OP091RG,F,55
20008a58e3.png,ZH679PH,F,34
200072821d.png,GZ717IK,F,41
2000ff55db.png,LW929ES,F,974
2000c5ea1d.png,DJ336DA,F,83
2000d6d831.png,LN964IC,F,86
2000b202a9.png,JX246LV,F,11
200012f661.png,AJ679WF,F,64
200033e554.png,KU114BO,F,51
2000625656.png,KN519TV,F,24
20006c22fa.png,DM340GK,F,55
200005f78c.png,XJ403ZJ,F,56
20006b833b.png,CH916DR,F,12
20000d943a.png,WX561UV,F,09
2000ad90df.png,DG376JC,F,68
2000dbde11.png,OQ961LI,F,02
2000aabc11.png,VG183UN,F,62
20001ab756.png,JO732NU,F,62
200005372b.png,VL195FT,F,09
2000d4e1ed.png,KF332XJ,F,39
2000d75b3a.png,FS346SI,F,58
2000f087dc.png,KJ055XE,F,37
2000021080.png,SZ665NG,F,39
2000cde943.png,QX044RT,F,72
2000b5d08c.png,DG044BC,F,39
20001fabff.png,DD881HE,F,47
2000c87158.png,DE258IW,F,70
200075588a.png,DV466EA,F,58
2000c46204.png,PF138JE,F,29
20000ad025.png,CW389PB,F,70
2000d274dd.png,ZM307EZ,F,04
20009094f9.png,GG507GZ,F,54
20001f1c54.png,IC299IM,F,973
20006818e8.png,DX085KL,F,67
2000931db6.png,IB580FA,F,70
2000c94570.png,GY040MZ,F,38
20009638d7.png,OJ145FL,F,93
20009dda38.png,JT911UX,F,04
200035a634.png,WB694AG,F,57
200068cb37.png,WE561BH,F,81
2000adb73b.png,HC397KY,F,39
20006500ba.png,OJ602QH,F,89
2000746673.png,LF641ZS,F,81
2000872a0b.png,FN849TA,F,32
2000abbefa.png,IQ145DO,F,972
20008da92f.png,MH485VG,F,50
20003bde2f.png,GH669BZ,F,36
20002aae67.png,TC716TQ,F,79
200055dd9d.png,KG380QH,F,11
20005dc45f.png,AK977DU,F,55
2000116354.png,PR412BS,F,69
20000b1678.png,CJ840JH,F,77
2000e984ac.png,AG263VC,F,62
2000a277f3.png,RN406IS,F,56
2000dc292a.png,FV586FV,F,88
2000bd9fb5.png,FA940OD,F,07
2000f71ae6.png,BX763LP,F,987
200092d81b.png,QT313WS,F,61
20007a8138.png,NF871EW,F,81
2000c71746.png,QJ527DM,F,82
2000742077.png,PT545TA,F,90
2000907512.png,CZ123AY,F,974
20009433bf.png,CJ060CB,F,24
2000cda2a5.png,QO766VQ,F,95
2000a507e8.png,SH896LI,F,971
2000236ee1.png,QO012TI,F,30
200015f621.png,IH802KB,F,60
20007a3f8a.png,DP903BQ,F,16
2000861bf9.png,RF168IC,F,77
20001d45fb.png,BJ263UW,F,69
2000506eab.png,TK895LC,F,65
2000afff13.png,BL768HH,F,05
2000645c12.png,SP513CI,F,44
2000265f51.png,LP254ZQ,F,46
20002ef8e4.png,SZ490OO,F,86
20000ef02d.png,IG476CX,F,61
20004746f8.png,WA574GF,F,72
2000e7e907.png,LQ538KL,F,36
200046c7b4.png,MG597HC,F,03
2000c8a144.png,BY041OT,F,37
2000c73dc1.png,LV646SY,F,45
200062ed7e.png,SG757UF,F,974
2000cc4bb2.png,MN668SN,F,54
20009b52e6.png,SH256DM,F,2B
2000e76c01.png,GZ827VX,F,2A
2000dd63ba.png,BM938RB,F,70
2000a1de02.png,MF487SG,F,90
200081a9dd.png,VS643QV,F,42
2000b580d2.png,JI082TN,F,94
2000aab2cf.png,BY777BJ,F,19
2000389ce1.png,PO056NZ,F,23
20006208ec.png,BF233JQ,F,77
200038f7a1.png,QW046UK,F,973
20005198b2.png,GY877PX,F,75
2000f9a493.png,RK997CX,F,01
2000dd4a67.png,RM508JL,F,37
2000e81509.png,HN800ID,F,23
2000f783d1.png,CI776ED,F,971
20001bce77.png,JR467AO,F,27
20004acaf2.png,CX939LA,F,70
20009cd334.png,PK782MR,F,55
2000ad7e32.png,CR078CI,F,55
2000615cfd.png,BS887ZB,F,56
2000c86862.png,XP384MX,F,62
200030d415.png,EU476WA,F,19
200060e36b.png,SO700TN,F,88
20003ebc01.png,AM611DK,F,79
2000acb65b.png,VI699DF,F,59
200051c063.png,RY018YE,F,53
2000807684.png,CC866RF,F,33
200010e95f.png,DH160CQ,F,32
20000c90f6.png,DO843JZ,F,13
20009f4640.png,UE788UP,F,72
20006fc5e6.png,SG784LB,F,87
2000b0b49e.png,UA922VI,F,987
200079a0c5.png,RH343AM,F,08
200070a2aa.png,GR133ZI,F,21
20007a4861.png,UM968IG,F,24
2000b5eec4.png,BF603UN,F,01
2000d87b07.png,SX923AU,F,42
2000861754.png,PA337KJ,F,28
200078f066.png,GF026FD,F,35
20009fc90e.png,KI677ZY,F,974
2000f2c3ad.png,VS336WX,F,77
2000938d58.png,MN364XF,F,58
20003bf11c.png,RT274RR,F,82
2000623e19.png,QO912QL,F,49
2000de8cb4.png,LH511WT,F,64
2000d236a9.png,YO810BD,F,08
2000a020a3.png,XC480ZY,F,28
2000185312.png,YF049TR,F,34
20008ff68b.png,LI795XO,F,49
20007145df.png,YA849CF,F,67
20002e5b37.png,QJ981UI,F,68
20003cfbba.png,TF812RF,F,15
20002498d1.png,EK937ST,F,53
20002caf1e.png,MS461ZU,F,70
200098b8f6.png,LT181GP,F,34
20002298e5.png,CS094TR,F,94
20002118dc.png,JA516WS,F,67
2000185bf7.png,ZK464MS,F,01
2000fcfe60.png,QF199UP,F,19
2000e51735.png,PR628KK,F,971
2000ea883a.png,AW572QT,F,79
200043c6b8.png,OA077DY,F,28
2000edd9c5.png,NF557DV,F,60
200017f301.png,WX222OY,F,07
20003f01d1.png,BT512SH,F,32
200068e032.png,TM185IV,F,60
2000a464d4.png,IV171LP,F,972
2000031b33.png,JB935VB,F,66
20007db101.png,HD002TY,F,77
200074f0ec.png,IJ873RQ,F,68
20005af5c5.png,ZR121IZ,F,52
20004d46bf.png,IQ025LV,F,14
20006883fd.png,VR216DG,F,971
200098149a.png,LK903DT,F,69
2000d45229.png,AF235GG,F,03
2000a5b8f3.png,ZQ686TW,F,50
2000c9cb4c.png,TF369GC,F,971
200043a618.png,PF004XB,F,16
2000c8c290.png,WH711AX,F,09
20003fdfa3.png,TW824YE,F,2B
20002dad5a.png,PK021TY,F,50
2000f8618c.png,TM223DM,F,14
2000bf0b4a.png,QI212RW,F,90
20005d9eb2.png,BD239QT,F,22
2000877eee.png,NH442BR,F,87
2000fd5fd4.png,FS367GI,F,34
20000e3b30.png,RF641YH,F,49
200045b1c9.png,XX390DF,F,2B
20007a0257.png,IY529AI,F,84
20009fd7ae.png,HL621EF,F,26
20007e0935.png,ES215HK,F,24
20000d4233.png,PO434RV,F,57
200024a9d3.png,XI155DG,F,39
20004edbba.png,JF235LH,F,66
2000426feb.png,DX498XK,F,80
2000638979.png,OM235AL,F,08
2000778dd7.png,YB712KG,F,81
2000ea93cf.png,DS488DD,F,93
20001e8982.png,YK523VI,F,69
2000697794.png,SS715JR,F,48
20001d1085.png,ZY694HO,F,54
20002e4873.png,RA215KU,F,973
2000e55155.png,EI137UU,F,85
200093dd12.png,TS138YN,F,42
20001af0c1.png,EF574JX,F,67
2000478514.png,DG569MC,F,15
200013d7d7.png,GQ403DJ,F,77
20001b27ec.png,VY285PJ,F,05
20006b0a8c.png,UY815FA,F,34
20003bbe2f.png,JA656KU,F,71
20009991b0.png,IJ426DW,F,35
2000fe1faf.png,QZ422SV,F,13
20003abe9a.png,JV577EM,F,33
2000cbbc8c.png,HR839MQ,F,14
20007bedd0.png,ZV398GA,F,976
2000df6fdc.png,SZ162CR,F,11
2000c3026a.png,UU886PF,F,41
2000acab09.png,FA362IX,F,75
200000e1ff.png,ED562PQ,F,80
2000e484ff.png,QM544BL,F,64
20008ed912.png,FD810XI,F,63
2000f8eeff.png,DK315ZB,F,50
2000e5c1ea.png,TD710GI,F,72
2000fa7421.png,WT840KT,F,58
20008fa318.png,OR522PU,F,93
2000f72304.png,TB948JQ,F,02
20000a3f10.png,IU016CC,F,77
200024d82e.png,QF731WS,F,72
2000555f52.png,EO855BR,F,90
2000db38f4.png,DQ255FT,F,95
2000b800e8.png,FH961XC,F,67
20002ea982.png,TL583SL,F,26
20008c8835.png,ZI252ZE,F,04
200073cb7a.png,XH279KW,F,81
20005e6b86.png,EN578YU,F,69
2000cd325d.png,VS789PE,F,52
2000291b24.png,UY806II,F,55
200052d4b6.png,LC863BM,F,04
200062299b.png,SJ146GR,F,973
20009db886.png,GU348NY,F,02
20000c127b.png,LB688KA,F,94
200056f861.png,WT651PB,F,972
20001b2392.png,ZK805WA,F,11
20009067f6.png,RV506XM,F,26
20004ac939.png,ZR322YB,F,47
2000d02774.png,UJ856TF,F,76
2000080bbd.png,NN918SP,F,84
2000098fcc.png,RX084GH,F,59
2000214fc2.png,DE648QB,F,976
20000fd52a.png,SF985AD,F,50
20002ef4ab.png,OD004MD,F,30
2000116b0f.png,GB471CS,F,81
20000aee82.png,AU986RF,F,68
200031b44b.png,YR135FB,F,41
20002665c7.png,JR191IO,F,01
